SampleID,Row.names.x,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name,HOST,Organism,Platform,Sample.Name,S.obs,S.chao1,se.chao1.x,S.ACE,se.ACE.x,sample_sums(g16F4),Row.names.y,S.obs_rare,S.chao1_rare,se.chao1.y,S.ACE_rare,se.ACE.y,sample_sums(g16F4Rare),Row.names.x,S.obs_antiRare,S.chao1_antiRare,se.chao1.x,S.ACE_antiRare,se.ACE.x,sample_sums(g16AntiRare),Row.names.y,S.obs_anti,S.chao1_anti,se.chao1.y,S.ACE_anti,se.ACE.y,sample_sums(g16Anti),AntiBdRARare,AntiBdRA
SRBEF04,SRBEF04,temperate woodland biome [ENVO:01000221],soil environment [ENVO:01001044],soil [ENVO:00001998],SRX22507363,USA: Maryland,not applicable,soil metagenome,ILLUMINA,SRBEF04,530,535.1818182,3.455686534,535.8242485,11.42499191,10177,SRBEF04,426,491.3170732,16.80455021,491.1660088,9.304429244,2022,SRBEF04,5,5,0.447213595,5.568491757,1.196085327,43,SRBEF04,6,6,0.456435465,7.08,1.408786944,173,0.021266073,0.016999116
SRBEF05,SRBEF05,temperate woodland biome [ENVO:01000221],soil environment [ENVO:01001044],soil [ENVO:00001998],SRX22507364,USA: Maryland,not applicable,soil metagenome,ILLUMINA,SRBEF05,332,336.5,3.917246224,334.217742,8.901167621,6327,SRBEF05,310,345.8378378,13.0516915,335.9287926,7.612602525,2022,SRBEF05,6,6,0.228217732,6.51760635,1.045232689,38,SRBEF05,6,6,0,6,1.224744871,108,0.018793274,0.017069701
SRBEF06,SRBEF06,temperate woodland biome [ENVO:01000221],soil environment [ENVO:01001044],soil [ENVO:00001998],SRX22507365,USA: Maryland,not applicable,soil metagenome,ILLUMINA,SRBEF06,309,310.25,1.621533227,310.3085292,8.761849435,4790,SRBEF06,297,310.2857143,6.459381814,308.9593074,7.081566408,2022,SRBEF06,4,4,0.433012702,4.4,0.718881215,11,SRBEF06,4,4,0,4,0,27,0.005440158,0.005636743
SRBEF07,SRBEF07,temperate woodland biome [ENVO:01000221],soil environment [ENVO:01001044],soil [ENVO:00001998],SRX22507366,USA: Maryland,not applicable,soil metagenome,ILLUMINA,SRBEF07,409,412,2.863944287,410.9555114,10.01886145,7106,SRBEF07,374,402.2238806,9.600653318,405.7745304,7.721436407,2022,SRBEF07,2,2,0,2,0,11,SRBEF07,2,2,0,NA,NA,38,0.005440158,0.005347594
SRBEF08,SRBEF08,temperate woodland biome [ENVO:01000221],soil environment [ENVO:01001044],soil [ENVO:00001998],SRX22507367,USA: Maryland,not applicable,soil metagenome,ILLUMINA,SRBEF08,339,342,2.751414073,341.5459968,9.097371716,6573,SRBEF08,304,323.1666667,7.648532342,326.9647545,7.767022224,2022,SRBEF08,3,3,0.40824829,4.08,1.224969277,24,SRBEF08,3,3,0,3,0.816496581,62,0.011869436,0.009432527
SRBR01,SRBR01,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22507369,USA: Maryland,Gyrinophilus porphyriticus,skin metagenome,ILLUMINA,SRBR01,1624,1651.840909,10.40851544,1635.779132,19.36078373,66394,SRBR01,733,1298.510791,77.97439012,1322.907958,22.19975406,2022,SRBR01,29,33.5,4.103318188,35.16059471,2.706544234,185,SRBR01,44,44,0,44,2.276360732,5723,0.091493571,0.086197548
SRBR02,SRBR02,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22507370,USA: Maryland,Desmognathus ochrophaeus,skin metagenome,ILLUMINA,SRBR02,128,128.6,1.185844975,128.6552198,5.276706939,3606,SRBR02,123,123.125,0.443690063,123.3705799,5.401876239,2022,SRBR02,17,17,0,17,2.029198625,555,SRBR02,17,17,0,17,0.9701425,1008,0.274480712,0.27953411
SRBR03,SRBR03,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22507371,USA: Maryland,Desmognathus ochrophaeus,skin metagenome,ILLUMINA,SRBR03,229,229.1111111,0.409657745,229.3468689,7.51199744,10988,SRBR03,189,220.7837838,11.93864956,226.3084038,6.994675261,2022,SRBR03,16,16.6,1.181936332,17.38061224,1.890379087,293,SRBR03,17,17,0,17,1.878672873,1553,0.144906034,0.141336003
SRBR04,SRBR04,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22507372,USA: Maryland,Desmognathus ochrophaeus,skin metagenome,ILLUMINA,SRBR04,190,191.4285714,1.934721803,191.0044371,6.839492638,11329,SRBR04,144,177.3870968,12.9330109,185.2064753,6.68245546,2022,SRBR04,12,14,2.864672618,17.62585034,2.273549064,617,SRBR04,14,14,0,14,1.870828693,3529,0.305143422,0.311501456
SRBR05,SRBR05,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22506989,USA: Maryland,Desmognathus ochrophaeus,skin metagenome,ILLUMINA,SRBR05,324,325.5555556,1.752459469,325.7627856,8.788330387,6117,SRBR05,292,328.85,11.89132653,337.2340583,7.872951349,2022,SRBR05,16,16,0.242061459,16.23097451,1.851678031,145,SRBR05,18,18,0,18,2,390,0.071711177,0.063756744
SRBR06,SRBR06,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22506990,USA: Maryland,Desmognathus ochrophaeus,skin metagenome,ILLUMINA,SRBR06,441,446.8333333,4.165490338,445.0798789,10.37640734,26256,SRBR06,287,419.2222222,32.21203443,432.1001893,11.42867118,2022,SRBR06,23,23,0.069858521,23.35225662,1.687233069,196,SRBR06,29,29,0.491303684,29.37293142,2.144279959,2709,0.096933729,0.103176417
SRBR07,SRBR07,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22506991,USA: Maryland,Desmognathus fuscus,skin metagenome,ILLUMINA,SRBR07,633,645.1578947,6.906243518,638.0051543,12.45226092,17143,SRBR07,448,564.40625,24.89684015,583.927275,11.95522788,2022,SRBR07,16,17,2.29449469,16.63775439,1.200959658,90,SRBR07,18,18,0,18,1.333333333,667,0.044510386,0.038908009
SRBR08,SRBR08,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22506992,USA: Maryland,Desmognathus ochrophaeus,skin metagenome,ILLUMINA,SRBR08,433,435.7692308,2.675941916,434.5476375,10.35468426,12729,SRBR08,337,452.4307692,27.46120386,453.3640176,10.45495777,2022,SRBR08,20,21,2.304240398,20.57473267,1.856464711,171,SRBR08,21,21,0,21,1.345185418,1168,0.084569733,0.091758976
SRBR09,SRBR09,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22506993,USA: Maryland,Eurycea bislineata,skin metagenome,ILLUMINA,SRBR09,1239,1260.025641,8.734066155,1249.870118,17.10336264,50945,SRBR09,614,987.1404959,58.05825242,1017.242998,19.07968634,2022,SRBR09,24,24.75,1.253943433,25.89992636,1.385529903,80,SRBR09,33,33,0,33,2.059714602,1778,0.039564787,0.034900383
SRBR10,SRBR10,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22506994,USA: Maryland,Eurycea bislineata,skin metagenome,ILLUMINA,SRBR10,263,270,5.056938566,266.7405896,7.836424384,12141,SRBR10,193,239.5,15.3704556,245.0560837,7.353308648,2022,SRBR10,10,10.5,1.278252155,11.20539041,1.485989495,66,SRBR10,10,10,0,10,1.449137675,307,0.03264095,0.02528622
SRBR11,SRBR11,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22506996,USA: Maryland,Eurycea bislineata,skin metagenome,ILLUMINA,SRBR11,1314,1336.657895,9.268469665,1324.076159,17.41392651,47794,SRBR11,703,1032.006135,48.09474542,1090.800681,18.90331686,2022,SRBR11,13,20,7.080783855,23.49872036,2.439496074,38,SRBR11,20,20,0,20,1.936491673,944,0.018793274,0.019751433
SRBR12,SRBR12,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22506997,USA: Maryland,Desmognathus ochrophaeus,skin metagenome,ILLUMINA,SRBR12,848,859.6666667,6.785643732,852.1620097,14.4466654,20877,SRBR12,580,775.0740741,33.757369,810.2951756,15.13323072,2022,SRBR12,26,30.2,4.332882435,31.89947368,2.691499023,148,SRBR12,28,28,0,28,2.026608708,1554,0.073194857,0.074435982
SRBR13,SRBR13,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22506998,USA: Maryland,Eurycea bislineata,skin metagenome,ILLUMINA,SRBR13,176,179,4.651545067,176.6350672,4.784832505,14735,SRBR13,158,163,3.644581419,163.5107517,5.106358536,2022,SRBR13,19,19,0.243332132,19.22413197,2.091617492,306,SRBR13,22,22,0.48850421,22.53909465,1.426530725,2216,0.151335312,0.150390227
SRBR14,SRBR14,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22506999,USA: Maryland,Eurycea bislineata,skin metagenome,ILLUMINA,SRBR14,188,194,7.39392339,190.5439964,3.655213722,36792,SRBR14,156,174.5,8.109976839,178.4561546,5.662704137,2022,SRBR14,9,9,0,9,1.490711985,157,SRBR14,11,11,0,11,0.953462589,2658,0.077645895,0.072243966
SRBR15,SRBR15,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22507000,USA: Maryland,Eurycea bislineata,skin metagenome,ILLUMINA,SRBR15,1568,1591.903226,10.0941712,1575.97103,19.35716949,48456,SRBR15,777,1176.944751,54.42917547,1257.916337,21.48772383,2022,SRBR15,22,44.5,19.24678946,31.95242541,2.572987151,170,SRBR15,36,39,4.607685887,37.83602837,2.599884733,4385,0.084075173,0.090494469
SRBR16,SRBR16,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22507001,USA: Maryland,Eurycea bislineata,skin metagenome,ILLUMINA,SRBR16,926,941,10.33935616,928.8458114,12.02376283,37053,SRBR16,640,854.6551724,35.64297658,879.3402957,15.49805157,2022,SRBR16,27,28,1.448490594,29.81542671,2.170884236,127,SRBR16,34,34,0,34,1.878672873,2852,0.0628091,0.076970826
SRBR17,SRBR17,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22507002,USA: Maryland,Eurycea bislineata,skin metagenome,ILLUMINA,SRBR17,591,596.25,5.375343555,592.840734,7.083155112,43443,SRBR17,437,549.9824561,23.30446239,583.5243807,12.51115606,2022,SRBR17,23,24.5,2.225561727,24.67993766,1.740561225,206,SRBR17,30,30,0,30,1.366260102,4227,0.101879327,0.09729991
SRBR18,SRBR18,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22506890,USA: Maryland,Gyrinophilus porphyriticus,skin metagenome,ILLUMINA,SRBR18,1194,1224.486486,11.57731676,1207.138865,16.78126631,47092,SRBR18,618,836.5782313,36.01016823,867.3697527,15.64414818,2022,SRBR18,31,33.33333333,2.551409009,34.91449474,2.319322554,115,SRBR18,37,37,0.493196962,37.536,1.873206473,2996,0.056874382,0.063620148
SRBR19,SRBR19,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22506891,USA: Maryland,Gyrinophilus porphyriticus,skin metagenome,ILLUMINA,SRBR19,1677,1738.116279,18.80104409,1696.476524,20.17911383,42912,SRBR19,817,1303.888268,63.85764231,1416.455797,23.52901817,2022,SRBR19,27,49,17.43878181,39.294375,3.005849106,76,SRBR19,42,42,0,42,2.544836041,1632,0.037586548,0.03803132
SRBRS01,SRBRS01,freshwater biome [ENVO:00000873],stream [ENVO:00000023],liquid water [ENVO:00002006],SRX22506892,USA: Maryland,not applicable,freshwater metagenome,ILLUMINA,SRBRS01,508,520,6.444978904,515.319607,11.23345585,9976,SRBRS01,406,457.606383,13.72370838,472.9193028,9.273996239,2022,SRBRS01,6,6,0.152145155,6.461805556,1.075191242,26,SRBRS01,6,6,0,6,1.154700538,109,0.012858556,0.010926223
SRBRS02,SRBRS02,freshwater biome [ENVO:00000873],stream [ENVO:00000023],liquid water [ENVO:00002006],SRX22506893,USA: Maryland,not applicable,freshwater metagenome,ILLUMINA,SRBRS02,790,809.1333333,7.925119462,804.1030366,13.93762191,20770,SRBRS02,526,658,25.9693574,674.5715092,12.48501615,2022,SRBRS02,15,15.75,1.416776081,17.18198874,1.857840837,70,SRBRS02,17,17,0,17,1.328422328,666,0.034619189,0.032065479
SRBRS03,SRBRS03,freshwater biome [ENVO:00000873],stream [ENVO:00000023],liquid water [ENVO:00002006],SRX22506894,USA: Maryland,not applicable,freshwater metagenome,ILLUMINA,SRBRS03,744,774.1538462,11.34226531,759.6455447,13.57890445,13452,SRBRS03,531,728.3076923,38.00429061,703.2101145,12.75644742,2022,SRBRS03,15,16.2,1.834425264,17.77332613,1.7490766,71,SRBRS03,17,17,0,17,1.878672873,506,0.035113749,0.037615225
SRBRS04,SRBRS04,freshwater biome [ENVO:00000873],stream [ENVO:00000023],liquid water [ENVO:00002006],SRX22506895,USA: Maryland,not applicable,freshwater metagenome,ILLUMINA,SRBRS04,730,737.8,4.299416847,737.4507352,13.45335665,13902,SRBRS04,530,633.1484375,21.17371723,661.0459443,11.56598438,2022,SRBRS04,6,6,0,6,2.47E-08,28,SRBRS04,6,6,0,NA,NA,123,0.013847676,0.008847648
SRBRS05,SRBRS05,freshwater biome [ENVO:00000873],stream [ENVO:00000023],liquid water [ENVO:00002006],SRX22506896,USA: Maryland,not applicable,freshwater metagenome,ILLUMINA,SRBRS05,646,674.05,12.68096374,655.3771333,12.63156803,15549,SRBRS05,458,563.8411215,22.54517265,597.3505072,12.02936196,2022,SRBRS05,8,8,0.155902391,8.333333333,0.692660869,25,SRBRS05,10,10,0,10,1.449137675,204,0.012363996,0.013119815
SRBRS06,SRBRS06,freshwater biome [ENVO:00000873],stream [ENVO:00000023],liquid water [ENVO:00002006],SRX22506898,USA: Maryland,not applicable,freshwater metagenome,ILLUMINA,SRBRS06,860,869.2272727,4.825451874,867.2655668,14.58773342,14961,SRBRS06,623,752.3057325,23.82979245,782.0333315,12.78786171,2022,SRBRS06,9,9,0,9,0.942809042,50,SRBRS06,9,9,0,9,0.942809042,381,0.024727992,0.025466212
SRBRS07,SRBRS07,freshwater biome [ENVO:00000873],stream [ENVO:00000023],liquid water [ENVO:00002006],SRX22506899,USA: Maryland,not applicable,freshwater metagenome,ILLUMINA,SRBRS07,515,532.1818182,8.587022375,523.6938211,11.27394363,12839,SRBRS07,399,469.9156627,17.80550205,482.6343425,9.934546678,2022,SRBRS07,10,10,0.158113883,10.38227405,0.644327877,36,SRBRS07,12,12,0,12,1.707825128,225,0.017804154,0.017524729
SRBRS08,SRBRS08,freshwater biome [ENVO:00000873],stream [ENVO:00000023],liquid water [ENVO:00002006],SRX22506900,USA: Maryland,not applicable,freshwater metagenome,ILLUMINA,SRBRS08,747,759.097561,5.870960165,756.7652221,13.55389109,19442,SRBRS08,512,678.4678899,31.65069791,709.2568421,13.70929911,2022,SRBRS08,14,17.33333333,4.102967506,19.62101403,2.143877877,73,SRBRS08,15,15,0,15,1.825741858,648,0.036102868,0.033329904
SRR01,SRR01,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22506901,USA: Maryland,Notophthalmus viridescens,skin metagenome,ILLUMINA,SRR01,70,70,0,70,4.072556235,12425,SRR01,54,73,11.28825914,79.63528215,5.419089102,2022,SRR01,4,4,0,4,0.866025404,80,SRR01,6,6,0,6,1.154700538,497,0.039564787,0.04
SRR02,SRR02,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22506902,USA: Maryland,Notophthalmus viridescens,skin metagenome,ILLUMINA,SRR02,86,86.11111111,0.409522886,86.61875846,4.591713577,11855,SRR02,61,76.3,9.561156281,78.80921576,4.49112694,2022,SRR02,4,5,2.167948339,7.9,1.165640121,89,SRR02,4,4,0,4,1,461,0.044015826,0.038886546
SRR03,SRR03,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22506903,USA: Maryland,Notophthalmus viridescens,skin metagenome,ILLUMINA,SRR03,66,66,0,66,4.032068422,11527,SRR03,48,63.11111111,9.731063948,68.65671558,4.407810782,2022,SRR03,3,3,0.204124145,4,0.901720654,90,SRR03,4,4,0,4,1,528,0.044510386,0.0458055
SRR04,SRR04,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22506904,USA: Maryland,Notophthalmus viridescens,skin metagenome,ILLUMINA,SRR04,58,58,0,58,3.787456612,10936,SRR04,49,52.46153846,3.105561168,55.38706654,3.5775991,2022,SRR04,3,3,0.40824829,NA,NA,176,SRR04,3,3,0,3,0.816496581,990,0.087042532,0.090526701
SRR05,SRR05,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22506905,USA: Maryland,Notophthalmus viridescens,skin metagenome,ILLUMINA,SRR05,214,217.6,3.356469102,215.949485,7.117534865,79922,SRR05,57,96,20.56577496,120.2375,7.318197541,2022,SRR05,9,12,4.479118217,13.71529412,1.968555262,78,SRR05,16,16,0,16,1.5612495,2789,0.038575668,0.034896524
SRR06,SRR06,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22506906,USA: Maryland,Notophthalmus viridescens,skin metagenome,ILLUMINA,SRR06,347,350.25,2.682866188,350.2112142,9.11103089,68953,SRR06,100,181.0588235,30.82329817,201.6211325,8.704470076,2022,SRR06,11,12,1.802133509,13.18888889,1.649848453,151,SRR06,14,14,0,14,0.963624112,5497,0.074678536,0.079720969
SRR07,SRR07,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22506907,USA: Maryland,Notophthalmus viridescens,skin metagenome,ILLUMINA,SRR07,237,238.6666667,2.205209406,237.9012135,7.650054771,64225,SRR07,100,471.25,190.7953802,210.6275047,8.144453266,2022,SRR07,18,21.33333333,4.10794853,21.2684949,2.103596558,363,SRR07,21,21,0,21,1.799470822,10900,0.179525223,0.169715843
SRR08,SRR08,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22506909,USA: Maryland,Notophthalmus viridescens,skin metagenome,ILLUMINA,SRR08,210,210.625,1.021378912,211.2261809,7.01708402,55039,SRR08,83,219.1111111,58.96524531,222.3505075,9.393822787,2022,SRR08,4,4,0.144337567,4.650205761,0.813241747,10,SRR08,6,6,0,6,0.912870929,254,0.004945598,0.004614909
SRR09,SRR09,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22506910,USA: Maryland,Notophthalmus viridescens,skin metagenome,ILLUMINA,SRR09,547,553.3157895,4.353377761,550.6508301,11.59488407,73906,SRR09,190,367.6,46.79301704,459.6452028,14.45081221,2022,SRR09,17,19.5,2.892512931,22.77673638,2.410458648,297,SRR09,24,24,0,24,2.121320344,9927,0.146884273,0.13431927
SRR10,SRR10,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22506911,USA: Maryland,Notophthalmus viridescens,skin metagenome,ILLUMINA,SRR10,213,214.8666667,2.020585218,215.2649142,7.242683326,75090,SRR10,80,109.0625,13.82493438,125.8694969,6.371254791,2022,SRR10,8,11,4.461960433,13.08928571,1.770873493,158,SRR10,16,16,0,16,1.854049622,6175,0.078140455,0.082234652
SRR11,SRR11,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22506912,USA: Maryland,Notophthalmus viridescens,skin metagenome,ILLUMINA,SRR11,168,168.8333333,1.260574929,169.248128,6.37505562,60900,SRR11,68,122.0909091,25.29496004,169.0791522,9.776891112,2022,SRR11,11,12.5,2.218811619,20.63157895,2.76589213,81,SRR11,14,14,0,14,1.309307341,2104,0.040059347,0.03454844
SRR12,SRR12,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22506913,USA: Maryland,Notophthalmus viridescens,skin metagenome,ILLUMINA,SRR12,217,221.0909091,3.595775262,219.818975,7.297310644,83064,SRR12,70,82.35294118,7.163544482,89.53439118,4.836289057,2022,SRR12,7,7,0,7,1.195228609,236,SRR12,14,14,0,14,1.535298947,9183,0.116716123,0.110553308
SRR13,SRR13,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22507196,USA: Maryland,Notophthalmus viridescens,skin metagenome,ILLUMINA,SRR13,400,402,2.053410969,401.9891699,9.801014566,65248,SRR13,129,295.8333333,55.43223605,340.321603,12.23093628,2022,SRR13,11,13,2.862967201,15.76262976,2.102796115,60,SRR13,17,17,0.48507125,17.38054095,1.700390505,1722,0.029673591,0.026391614
SRR14,SRR14,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22507198,USA: Maryland,Notophthalmus viridescens,skin metagenome,ILLUMINA,SRR14,448,454.5625,4.060055531,453.8600671,10.32822099,14370,SRR14,289,408,28.75881733,417.7932708,11.23852418,2022,SRR14,11,11,0.119182824,11.34615385,1.366643401,104,SRR14,13,13,0.480384461,13.41351843,1.737119889,689,0.051434224,0.047947112
SRR15,SRR15,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22507199,USA: Maryland,Notophthalmus viridescens,skin metagenome,ILLUMINA,SRR15,116,116,0,116,5.372342968,15883,SRR15,87,123.25,17.82649336,123.2886521,5.826266714,2022,SRR15,6,6,0,6,1.154700538,101,SRR15,8,8,0,8,1.369306394,749,0.049950544,0.047157338
SRRP01,SRRP01,freshwater biome [ENVO:00000873],pond [ENVO:00000033],liquid water [ENVO:00002006],SRX22507200,USA: Maryland,not applicable,freshwater metagenome,ILLUMINA,SRRP01,603,606.5,2.779779114,605.988482,12.17684278,10327,SRRP01,472,563.7924528,20.3224349,582.5410724,10.75260626,2022,SRRP01,3,3,0,3,1.49E-08,13,SRRP01,4,4,0,4,1,99,0.006429278,0.009586521
SRRP02,SRRP02,freshwater biome [ENVO:00000873],pond [ENVO:00000033],liquid water [ENVO:00002006],SRX22507201,USA: Maryland,not applicable,freshwater metagenome,ILLUMINA,SRRP02,798,805.9166667,4.860215248,802.0465242,14.05670071,15726,SRRP02,560,724.7540984,30.46796026,748.7730914,13.47225985,2022,SRRP02,3,3,0.40824829,3.701388889,0.734610893,13,SRRP02,4,4,0,4,0.866025404,119,0.006429278,0.007567086
SRRP03,SRRP03,freshwater biome [ENVO:00000873],pond [ENVO:00000033],liquid water [ENVO:00002006],SRX22507202,USA: Maryland,not applicable,freshwater metagenome,ILLUMINA,SRRP03,864,874.0588235,6.177364424,867.6180019,14.61323136,20922,SRRP03,576,758.8346457,32.64813671,797.3970201,14.61037791,2022,SRRP03,3,3,0,3,1.83E-08,21,SRRP03,4,4,0,4,0.866025404,203,0.010385757,0.009702705
SRRP04,SRRP04,freshwater biome [ENVO:00000873],pond [ENVO:00000033],liquid water [ENVO:00002006],SRX22507203,USA: Maryland,not applicable,freshwater metagenome,ILLUMINA,SRRP04,836,846.0434783,5.784594071,840.8452079,14.39856325,17351,SRRP04,584,776.72,34.14441876,799.6140848,14.2355958,2022,SRRP04,2,2,0,2,0.707106781,33,SRRP04,3,3,0.40824829,NA,NA,339,0.016320475,0.019537779
SRRP05,SRRP05,freshwater biome [ENVO:00000873],pond [ENVO:00000033],liquid water [ENVO:00002006],SRX22507204,USA: Maryland,not applicable,freshwater metagenome,ILLUMINA,SRRP05,894,906.5675676,6.146961823,901.6142107,14.86873322,15183,SRRP05,660,872.6944444,35.45818551,893.9663232,15.17684433,2022,SRRP05,3,3.5,1.235631707,6,0.923097684,4,SRRP05,3,3,0,3,0.816496581,31,0.001978239,0.002041757
SRRP06,SRRP06,freshwater biome [ENVO:00000873],pond [ENVO:00000033],liquid water [ENVO:00002006],SRX22506794,USA: Maryland,not applicable,freshwater metagenome,ILLUMINA,SRRP06,777,786.2195122,4.882454746,783.9897475,13.85151598,12174,SRRP06,596,723.875,24.47205432,746.8515337,12.35583772,2022,SRRP06,2,2,0.176776695,3,0.851822031,3,SRRP06,2,2,0,2,0,12,0.00148368,0.000985707
SRRP07,SRRP07,freshwater biome [ENVO:00000873],pond [ENVO:00000033],liquid water [ENVO:00002006],SRX22506795,USA: Maryland,not applicable,freshwater metagenome,ILLUMINA,SRRP07,870,878.3333333,4.667684364,876.0156898,14.67830648,14144,SRRP07,622,790.2608696,29.97764263,813.3458421,13.6265966,2022,SRRP07,0,0,NA,NA,NA,0,SRRP07,2,2,0,2,0.707106781,17,0,0.001201923
SRRP08,SRRP08,freshwater biome [ENVO:00000873],pond [ENVO:00000033],liquid water [ENVO:00002006],SRX22506796,USA: Maryland,not applicable,freshwater metagenome,ILLUMINA,SRRP08,703,722.84,9.260430865,711.4796731,13.18949648,12470,SRRP08,544,696.5092593,29.66287675,699.0319096,12.52558014,2022,SRRP08,3,3,0.204124145,3.6,0.876043154,6,SRRP08,3,3,0,3,0.816496581,33,0.002967359,0.002646351
TIH01,TIH01,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22506798,USA: George Washington & Jefferson National Forests,Eurycea bislineata,skin metagenome,ILLUMINA,TIH01,395,400,3.644758102,398.824788,9.869587239,6412,TIH01,345,375.5,10.38093994,377.7103228,7.673223917,2022,TIH01,14,14,0,14,1.535298947,123,TIH01,15,15,0,15,1.712697677,328,0.060830861,0.051154086
TIH02,TIH02,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22506799,USA: George Washington & Jefferson National Forests,Eurycea bislineata,skin metagenome,ILLUMINA,TIH02,139,140.5,2.231350647,139.99021,5.437965638,4144,TIH02,138,145.3333333,5.676461013,141.5694166,5.550816767,2022,TIH02,12,12,0.239356777,12.46140108,1.753894078,470,TIH02,12,12,0.478713554,12.44155093,1.637024308,991,0.232443126,0.239140927
TIH03,TIH03,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22506800,USA: George Washington & Jefferson National Forests,Eurycea bislineata,skin metagenome,ILLUMINA,TIH03,385,391.5625,4.626368487,389.2438089,9.607327264,10346,TIH03,324,341.7083333,6.862317515,352.9321703,7.844105721,2022,TIH03,27,27,0,27,2.596293655,389,TIH03,29,29,0,29,1.640016821,2010,0.192383778,0.194277982
TIH04,TIH04,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22506801,USA: George Washington & Jefferson National Forests,Eurycea bislineata,skin metagenome,ILLUMINA,TIH04,377,382.6875,4.189036195,380.5963195,9.626263285,7984,TIH04,321,351.6111111,10.64899385,353.3535627,7.820312092,2022,TIH04,20,20,0.162446572,20.28821494,2.180150395,243,TIH04,20,20,0,20,1.341640786,921,0.120178042,0.115355711
TIH05,TIH05,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22506802,USA: George Washington & Jefferson National Forests,Eurycea bislineata,skin metagenome,ILLUMINA,TIH05,283,288,4.133482701,285.9536917,8.361969752,6570,TIH05,256,292.0294118,13.38114593,285.0446284,7.476686652,2022,TIH05,24,24.25,0.73412648,24.77050764,2.410963878,325,TIH05,24,24,0,24,1.989556064,1038,0.160731949,0.157990868
